experiment_id,experiment_type,train_site,test_site,random_seed,csmf_accuracy,cod_accuracy,n_train,n_test,execution_time_seconds,tuning_time_seconds,training_time_seconds,inference_time_seconds,worker_id,retry_count,error,additional_metrics,model,training_fraction,csmf_accuracy_ci_lower,csmf_accuracy_ci_upper,cod_accuracy_ci_lower,cod_accuracy_ci_upper
random_forest_out_domain_AP_Mexico_seed2,out_domain,AP,Mexico,2,0.7792642140468228,0.47058823529411764,1186,306,0.3259880542755127,,0.1720898151397705,0.08380413055419922,5aacf8e044573d1d45a73815dae015c20aece16419347d052d317d44,0,,,random_forest,1.0,,,,
xgboost_out_domain_AP_Pemba_seed2,out_domain,AP,Pemba,2,0.3666666666666667,0.35,1186,60,0.2558767795562744,,0.15832901000976562,0.005376100540161133,85a778b8447d5b80620a6503939346ceb769c09f468640a2da03588f,0,,,xgboost,1.0,,,,
categorical_nb_out_domain_AP_Pemba_seed2,out_domain,AP,Pemba,2,0.5333333333333333,0.4,1186,60,0.0580449104309082,,0.04520106315612793,0.00828099250793457,85a778b8447d5b80620a6503939346ceb769c09f468640a2da03588f,0,,,categorical_nb,1.0,,,,
random_forest_out_domain_AP_Pemba_seed2,out_domain,AP,Pemba,2,0.5166666666666666,0.38333333333333336,1186,60,0.2524542808532715,,0.15634393692016602,0.029510021209716797,92769299282fadbf69dff24a3d9a967a3c2f6e6c3de3056b2ce6706c,0,,,random_forest,1.0,,,,
categorical_nb_out_domain_AP_Mexico_seed2,out_domain,AP,Mexico,2,0.5986622073578595,0.2973856209150327,1186,306,1.1135852336883545,,0.05375194549560547,0.027863025665283203,5ee3b4eec0d53c33c8e66d5340315feaf0e0d13d9ea0349c4b570113,0,,,categorical_nb,1.0,,,,
xgboost_out_domain_AP_UP_seed2,out_domain,AP,UP,2,0.8188976377952756,0.5160142348754448,1186,281,0.82843017578125,,0.18924307823181152,0.01140904426574707,85a778b8447d5b80620a6503939346ceb769c09f468640a2da03588f,0,,,xgboost,1.0,,,,
random_forest_out_domain_AP_UP_seed2,out_domain,AP,UP,2,0.9291338582677166,0.594306049822064,1186,281,0.3928978443145752,,0.14542698860168457,0.03483891487121582,5ee3b4eec0d53c33c8e66d5340315feaf0e0d13d9ea0349c4b570113,0,,,random_forest,1.0,,,,
logistic_regression_out_domain_AP_Pemba_seed2,out_domain,AP,Pemba,2,0.43333333333333335,0.35,1186,60,1.3059661388397217,,0.22596287727355957,0.004302978515625,5aacf8e044573d1d45a73815dae015c20aece16419347d052d317d44,0,,,logistic_regression,1.0,,,,
categorical_nb_out_domain_AP_UP_seed2,out_domain,AP,UP,2,0.6377952755905512,0.501779359430605,1186,281,0.18857598304748535,,0.045625925064086914,0.021863937377929688,5ee3b4eec0d53c33c8e66d5340315feaf0e0d13d9ea0349c4b570113,0,,,categorical_nb,1.0,,,,
xgboost_out_domain_Bohol_AP_seed2,out_domain,Bohol,AP,2,0.8975265017667845,0.5993265993265994,1001,297,0.3808860778808594,,0.15294981002807617,0.011274099349975586,5aacf8e044573d1d45a73815dae015c20aece16419347d052d317d44,0,,,xgboost,1.0,,,,
random_forest_out_domain_Bohol_AP_seed2,out_domain,Bohol,AP,2,0.40636042402826866,0.30976430976430974,1001,297,0.2657897472381592,,0.14096379280090332,0.08549118041992188,5aacf8e044573d1d45a73815dae015c20aece16419347d052d317d44,0,,,random_forest,1.0,,,,
logistic_regression_out_domain_AP_UP_seed2,out_domain,AP,UP,2,0.6692913385826772,0.46619217081850534,1186,281,1.043144941329956,,0.22140216827392578,0.006342887878417969,85a778b8447d5b80620a6503939346ceb769c09f468640a2da03588f,0,,,logistic_regression,1.0,,,,
categorical_nb_out_domain_Bohol_AP_seed2,out_domain,Bohol,AP,2,0.19434628975265011,0.15151515151515152,1001,297,0.08660292625427246,,0.04920482635498047,0.022729873657226562,85a778b8447d5b80620a6503939346ceb769c09f468640a2da03588f,0,,,categorical_nb,1.0,,,,
logistic_regression_out_domain_Bohol_AP_seed2,out_domain,Bohol,AP,2,0.20848056537102477,0.2255892255892256,1001,297,0.292391300201416,,0.1864151954650879,0.006314992904663086,5aacf8e044573d1d45a73815dae015c20aece16419347d052d317d44,0,,,logistic_regression,1.0,,,,
xgboost_out_domain_Bohol_Dar_seed2,out_domain,Bohol,Dar,2,0.8963210702341137,0.6327160493827161,1001,324,0.2329859733581543,,0.15176987648010254,0.011892080307006836,85a778b8447d5b80620a6503939346ceb769c09f468640a2da03588f,0,,,xgboost,1.0,,,,
random_forest_out_domain_Bohol_Dar_seed2,out_domain,Bohol,Dar,2,0.7692307692307692,0.5802469135802469,1001,324,0.38214612007141113,,0.13980388641357422,0.08496618270874023,85a778b8447d5b80620a6503939346ceb769c09f468640a2da03588f,0,,,random_forest,1.0,,,,
logistic_regression_out_domain_Bohol_Dar_seed2,out_domain,Bohol,Dar,2,0.5585284280936454,0.33641975308641975,1001,324,0.44162893295288086,,0.18483304977416992,0.006412029266357422,85a778b8447d5b80620a6503939346ceb769c09f468640a2da03588f,0,,,logistic_regression,1.0,,,,
categorical_nb_out_domain_Bohol_Dar_seed2,out_domain,Bohol,Dar,2,0.08026755852842804,0.12654320987654322,1001,324,0.10167884826660156,,0.041311025619506836,0.027115821838378906,85a778b8447d5b80620a6503939346ceb769c09f468640a2da03588f,0,,,categorical_nb,1.0,,,,
